Siruta,Localitate,Barbati_25-34,Barbati_35-44,Barbati_45-64,Barbati_65_,Femei_18-24,Femei_35-44,Femei_45-64,Femei_65_
54056,Slatina-Timis,0.05211162255466053,0.05211162255466053,0.1737054085155351,0.1737054085155351,0.6948216340621404,0.03474108170310702,0.05211162255466053,0.1737054085155351
54109,Socol,0.03744827586206897,0.03744827586206897,0.12482758620689655,0.12482758620689655,0.4993103448275862,0.024965517241379312,0.03744827586206897,0.12482758620689655
54163,Sopotu Nou,0.020045924225028704,0.020045924225028704,0.06681974741676235,0.06681974741676235,0.2672789896670494,0.013363949483352469,0.020045924225028704,0.06681974741676235
54270,Teregova,0.06989105504587156,0.06989105504587156,0.23297018348623852,0.23297018348623852,0.9318807339449541,0.04659403669724771,0.06989105504587156,0.23297018348623852
54305,Ticvaniu Mare,0.03438144329896907,0.03438144329896907,0.11460481099656357,0.11460481099656357,0.4584192439862543,0.022920962199312715,0.03438144329896907,0.11460481099656357
54350,Tarnova,0.028661327231121282,0.028661327231121282,0.09553775743707094,0.09553775743707094,0.38215102974828374,0.01910755148741419,0.028661327231121282,0.09553775743707094
54387,Toplet,0.044777142857142856,0.044777142857142856,0.14925714285714287,0.14925714285714287,0.5970285714285715,0.02985142857142857,0.044777142857142856,0.14925714285714287
54412,Turnu Ruieni,0.059606164383561644,0.059606164383561644,0.19868721461187214,0.19868721461187214,0.7947488584474885,0.03973744292237443,0.059606164383561644,0.19868721461187214
54485,Valiug,0.013152793614595211,0.013152793614595211,0.043842645381984034,0.043842645381984034,0.17537058152793614,0.008768529076396808,0.013152793614595211,0.043842645381984034
54500,Varadia,0.024276765375854215,0.024276765375854215,0.08092255125284738,0.08092255125284738,0.3236902050113895,0.016184510250569478,0.024276765375854215,0.08092255125284738
54537,Vermes,0.026177474402730376,0.026177474402730376,0.08725824800910126,0.08725824800910126,0.34903299203640503,0.01745164960182025,0.026177474402730376,0.08725824800910126
54573,Vrani,0.019926136363636365,0.019926136363636365,0.06642045454545455,0.06642045454545455,0.2656818181818182,0.013284090909090909,0.019926136363636365,0.06642045454545455
54617,Zavoi,0.07053916004540296,0.07053916004540296,0.2351305334846765,0.2351305334846765,0.940522133938706,0.0470261066969353,0.07053916004540296,0.2351305334846765
54699,Zorlentu Mare,0.014761904761904759,0.014761904761904759,0.049206349206349205,0.049206349206349205,0.19682539682539682,0.009841269841269842,0.014761904761904759,0.049206349206349205
54975,Municipiul Cluj-Napoca,5.468561721404304,5.468561721404304,18.22853907134768,18.22853907134768,72.91415628539072,3.6457078142695356,5.468561721404304,18.22853907134768
55008,Municipiul Dej,0.661527149321267,0.661527149321267,2.2050904977375567,2.2050904977375567,8.820361990950227,0.4410180995475113,0.661527149321267,2.2050904977375567
55062,Cuzdrioara,0.05072881355932203,0.05072881355932203,0.1690960451977401,0.1690960451977401,0.6763841807909604,0.03381920903954802,0.05072881355932203,0.1690960451977401
55106,Jichisu De Jos,0.01948645598194131,0.01948645598194131,0.0649548532731377,0.0649548532731377,0.2598194130925508,0.012990970654627539,0.01948645598194131,0.0649548532731377
55160,Mica,0.061149943630214205,0.061149943630214205,0.20383314543404735,0.20383314543404735,0.8153325817361894,0.04076662908680947,0.061149943630214205,0.20383314543404735
55259,Municipiul Turda,0.968597972972973,0.968597972972973,3.22865990990991,3.22865990990991,12.91463963963964,0.645731981981982,0.968597972972973,3.22865990990991
55277,Mihai Viteazu,0.09777840269966254,0.09777840269966254,0.32592800899887514,0.32592800899887514,1.3037120359955006,0.06518560179977503,0.09777840269966254,0.32592800899887514
55311,Sandulesti,0.033842696629213485,0.033842696629213485,0.11280898876404494,0.11280898876404494,0.45123595505617975,0.02256179775280899,0.033842696629213485,0.11280898876404494
55357,Municipiul Campia Turzii,0.47673400673400673,0.47673400673400673,1.5891133557800226,1.5891133557800226,6.35645342312009,0.3178226711560045,0.47673400673400673,1.5891133557800226
55384,Municipiul Gherla,0.3908912556053812,0.3908912556053812,1.3029708520179373,1.3029708520179373,5.211883408071749,0.26059417040358746,0.3908912556053812,1.3029708520179373
55446,Oras Huedin,0.16179171332586786,0.16179171332586786,0.5393057110862262,0.5393057110862262,2.1572228443449046,0.10786114221724524,0.16179171332586786,0.5393057110862262
55473,Aghiresu,0.11390939597315436,0.11390939597315436,0.37969798657718123,0.37969798657718123,1.518791946308725,0.07593959731543624,0.11390939597315436,0.37969798657718123
55598,Aiton,0.0174804469273743,0.0174804469273743,0.058268156424581004,0.058268156424581004,0.23307262569832402,0.011653631284916201,0.0174804469273743,0.058268156424581004
55623,Alunis,0.0202734375,0.0202734375,0.067578125,0.067578125,0.2703125,0.013515625,0.0202734375,0.067578125
55687,Apahida,0.19944816053511705,0.19944816053511705,0.6648272017837236,0.6648272017837236,2.6593088071348943,0.1329654403567447,0.19944816053511705,0.6648272017837236
55776,Aschileu,0.026759465478841872,0.026759465478841872,0.08919821826280623,0.08919821826280623,0.3567928730512249,0.017839643652561247,0.026759465478841872,0.08919821826280623
55838,Baciu,0.18043381535038933,0.18043381535038933,0.6014460511679645,0.6014460511679645,2.405784204671858,0.1202892102335929,0.18043381535038933,0.6014460511679645
55918,Baisoara,0.03431666666666667,0.03431666666666667,0.11438888888888889,0.11438888888888889,0.45755555555555555,0.022877777777777778,0.03431666666666667,0.11438888888888889
56014,Belis,0.02209211986681465,0.02209211986681465,0.07364039955604884,0.07364039955604884,0.29456159822419536,0.014728079911209765,0.02209211986681465,0.07364039955604884
56096,Bobalna,0.024878048780487806,0.024878048780487806,0.08292682926829269,0.08292682926829269,0.33170731707317075,0.016585365853658537,0.024878048780487806,0.08292682926829269
56210,Bontida,0.08106312292358804,0.08106312292358804,0.2702104097452935,0.2702104097452935,1.080841638981174,0.05404208194905869,0.08106312292358804,0.2702104097452935
56265,Borsa,0.022914823008849557,0.022914823008849557,0.07638274336283186,0.07638274336283186,0.30553097345132746,0.015276548672566372,0.022914823008849557,0.07638274336283186
56327,Buza,0.02121546961325967,0.02121546961325967,0.0707182320441989,0.0707182320441989,0.2828729281767956,0.014143646408839779,0.02121546961325967,0.0707182320441989
56354,Caianu,0.03950331125827815,0.03950331125827815,0.13167770419426048,0.13167770419426048,0.5267108167770419,0.026335540838852096,0.03950331125827815,0.13167770419426048
56425,Calarasi,0.04035281146637266,0.04035281146637266,0.1345093715545755,0.1345093715545755,0.538037486218302,0.026901874310915105,0.04035281146637266,0.1345093715545755
56461,Calatele,0.04060572687224669,0.04060572687224669,0.135352422907489,0.135352422907489,0.541409691629956,0.027070484581497797,0.04060572687224669,0.135352422907489
56522,Camarasu,0.045858085808580855,0.045858085808580855,0.15286028602860285,0.15286028602860285,0.6114411441144114,0.03057205720572057,0.045858085808580855,0.15286028602860285
56568,Capusu Mare,0.051263736263736266,0.051263736263736266,0.17087912087912088,0.17087912087912088,0.6835164835164835,0.034175824175824175,0.051263736263736266,0.17087912087912088
56666,Caseiu,0.07878704720087816,0.07878704720087816,0.26262349066959384,0.26262349066959384,1.0504939626783754,0.052524698133918774,0.07878704720087816,0.26262349066959384
56773,Catina,0.030789473684210526,0.030789473684210526,0.10263157894736842,0.10263157894736842,0.4105263157894737,0.020526315789473684,0.030789473684210526,0.10263157894736842
56844,Ceanu Mare,0.06451807228915662,0.06451807228915662,0.21506024096385543,0.21506024096385543,0.8602409638554217,0.04301204819277108,0.06451807228915662,0.21506024096385543
56988,Chinteni,0.05164660831509847,0.05164660831509847,0.17215536105032822,0.17215536105032822,0.6886214442013129,0.034431072210065646,0.05164660831509847,0.17215536105032822
57083,Chiuiesti,0.041475409836065576,0.041475409836065576,0.13825136612021857,0.13825136612021857,0.5530054644808743,0.027650273224043717,0.041475409836065576,0.13825136612021857
57163,Ciucea,0.025693231441048035,0.025693231441048035,0.08564410480349345,0.08564410480349345,0.3425764192139738,0.01712882096069869,0.025693231441048035,0.08564410480349345
57225,Ciurila,0.02389858233369684,0.02389858233369684,0.07966194111232279,0.07966194111232279,0.31864776444929116,0.01593238822246456,0.02389858233369684,0.07966194111232279
57314,Catcau,0.037875816993464054,0.037875816993464054,0.12625272331154683,0.12625272331154683,0.5050108932461873,0.025250544662309367,0.037875816993464054,0.12625272331154683
57350,Cojocna,0.06837323177366703,0.06837323177366703,0.2279107725788901,0.2279107725788901,0.9116430903155603,0.04558215451577802,0.06837323177366703,0.2279107725788901
57449,Cornesti,0.022532608695652174,0.022532608695652174,0.07510869565217392,0.07510869565217392,0.30043478260869566,0.01502173913043478,0.022532608695652174,0.07510869565217392
57546,Dabaca,0.023534201954397396,0.023534201954397396,0.07844733984799131,0.07844733984799131,0.31378935939196523,0.01568946796959826,0.023534201954397396,0.07844733984799131
57582,Feleacu,0.06126898047722343,0.06126898047722343,0.2042299349240781,0.2042299349240781,0.8169197396963124,0.04084598698481562,0.06126898047722343,0.2042299349240781
57644,Fizesu Gherlii,0.04350487540628386,0.04350487540628386,0.14501625135427954,0.14501625135427954,0.5800650054171181,0.029003250270855905,0.04350487540628386,0.14501625135427954
57706,Floresti,0.45719155844155845,0.45719155844155845,1.5239718614718614,1.5239718614718614,6.0958874458874455,0.3047943722943723,0.45719155844155845,1.5239718614718614
57742,Frata,0.06624324324324324,0.06624324324324324,0.2208108108108108,0.2208108108108108,0.8832432432432432,0.044162162162162164,0.06624324324324324,0.2208108108108108
57831,Geaca,0.025172786177105833,0.025172786177105833,0.08390928725701943,0.08390928725701943,0.33563714902807773,0.016781857451403887,0.025172786177105833,0.08390928725701943
57902,Gilau,0.14084142394822005,0.14084142394822005,0.46947141316073354,0.46947141316073354,1.8778856526429342,0.0938942826321467,0.14084142394822005,0.46947141316073354
57948,Garbau,0.037467672413793104,0.037467672413793104,0.12489224137931035,0.12489224137931035,0.4995689655172414,0.02497844827586207,0.037467672413793104,0.12489224137931035
58008,Iara,0.06560279870828849,0.06560279870828849,0.21867599569429494,0.21867599569429494,0.8747039827771798,0.04373519913885899,0.06560279870828849,0.21867599569429494
58142,Iclod,0.07035483870967742,0.07035483870967742,0.23451612903225807,0.23451612903225807,0.9380645161290323,0.046903225806451614,0.07035483870967742,0.23451612903225807
58204,Izvoru Crisului,0.02505370569280344,0.02505370569280344,0.08351235230934478,0.08351235230934478,0.33404940923737914,0.016702470461868957,0.02505370569280344,0.08351235230934478
58259,Jucu,0.06951180257510729,0.06951180257510729,0.23170600858369098,0.23170600858369098,0.9268240343347639,0.046341201716738195,0.06951180257510729,0.23170600858369098
58311,Luna,0.07535369774919615,0.07535369774919615,0.25117899249732045,0.25117899249732045,1.0047159699892818,0.05023579849946409,0.07535369774919615,0.25117899249732045
58357,Maguri-Racatau,0.03815845824411135,0.03815845824411135,0.12719486081370449,0.12719486081370449,0.5087794432548179,0.025438972162740898,0.03815845824411135,0.12719486081370449
58393,Manastireni,0.023245989304812833,0.023245989304812833,0.07748663101604278,0.07748663101604278,0.3099465240641711,0.015497326203208556,0.023245989304812833,0.07748663101604278
58464,Margau,0.025416666666666667,0.025416666666666667,0.08472222222222223,0.08472222222222223,0.3388888888888889,0.016944444444444446,0.025416666666666667,0.08472222222222223
58534,Marisel,0.02514941302027748,0.02514941302027748,0.08383137673425826,0.08383137673425826,0.33532550693703306,0.016766275346851656,0.02514941302027748,0.08383137673425826
58552,Mintiu Gherlii,0.06126332622601279,0.06126332622601279,0.20421108742004265,0.20421108742004265,0.8168443496801706,0.04084221748400853,0.06126332622601279,0.20421108742004265
58623,Mociu,0.05329073482428115,0.05329073482428115,0.17763578274760383,0.17763578274760383,0.7105431309904153,0.035527156549520766,0.05329073482428115,0.17763578274760383
58721,Moldovenesti,0.05151063829787234,0.05151063829787234,0.17170212765957446,0.17170212765957446,0.6868085106382978,0.034340425531914895,0.05151063829787234,0.17170212765957446
58794,Palatca,0.01791710945802338,0.01791710945802338,0.059723698193411265,0.059723698193411265,0.23889479277364506,0.011944739638682252,0.01791710945802338,0.059723698193411265
58856,Panticeu,0.027595541401273887,0.027595541401273887,0.09198513800424628,0.09198513800424628,0.3679405520169851,0.018397027600849256,0.027595541401273887,0.09198513800424628
58918,Petrestii De Jos,0.02451219512195122,0.02451219512195122,0.08170731707317073,0.08170731707317073,0.32682926829268294,0.016341463414634147,0.02451219512195122,0.08170731707317073
58990,Ploscos,0.010963983050847458,0.010963983050847458,0.036546610169491525,0.036546610169491525,0.1461864406779661,0.007309322033898305,0.010963983050847458,0.036546610169491525
59041,Poieni,0.08019047619047619,0.08019047619047619,0.2673015873015873,0.2673015873015873,1.0692063492063493,0.05346031746031746,0.08019047619047619,0.2673015873015873
59130,Recea-Cristur,0.021881606765327695,0.021881606765327695,0.07293868921775898,0.07293868921775898,0.2917547568710359,0.014587737843551798,0.021881606765327695,0.07293868921775898
59238,Risca,0.023664202745512144,0.023664202745512144,0.07888067581837381,0.07888067581837381,0.31552270327349524,0.01577613516367476,0.023664202745512144,0.07888067581837381
59283,Sacuieu,0.023639240506329113,0.023639240506329113,0.07879746835443038,0.07879746835443038,0.31518987341772153,0.015759493670886075,0.023639240506329113,0.07879746835443038
59327,Savadisla,0.0660063224446786,0.0660063224446786,0.22002107481559535,0.22002107481559535,0.8800842992623814,0.04400421496311907,0.0660063224446786,0.22002107481559535
59416,Sic,0.03797368421052632,0.03797368421052632,0.12657894736842104,0.12657894736842104,0.5063157894736842,0.02531578947368421,0.03797368421052632,0.12657894736842104
59434,Sancraiu,0.024794952681388014,0.024794952681388014,0.08264984227129338,0.08264984227129338,0.3305993690851735,0.016529968454258675,0.024794952681388014,0.08264984227129338
59498,Sanmartin,0.02180672268907563,0.02180672268907563,0.0726890756302521,0.0726890756302521,0.2907563025210084,0.014537815126050421,0.02180672268907563,0.0726890756302521
59586,Sanpaul,0.035776495278069254,0.035776495278069254,0.11925498426023085,0.11925498426023085,0.4770199370409234,0.02385099685204617,0.035776495278069254,0.11925498426023085
59657,Suatu,0.026226415094339622,0.026226415094339622,0.08742138364779874,0.08742138364779874,0.34968553459119495,0.01748427672955975,0.026226415094339622,0.08742138364779874
59693,Tritenii De Jos,0.07380628272251309,0.07380628272251309,0.24602094240837696,0.24602094240837696,0.9840837696335079,0.04920418848167539,0.07380628272251309,0.24602094240837696
59764,Tureni,0.03506799163179916,0.03506799163179916,0.11689330543933055,0.11689330543933055,0.4675732217573222,0.02337866108786611,0.03506799163179916,0.11689330543933055
59826,Taga,0.028542319749216297,0.028542319749216297,0.095141065830721,0.095141065830721,0.380564263322884,0.0190282131661442,0.028542319749216297,0.095141065830721
59880,Unguras,0.04285490605427975,0.04285490605427975,0.14284968684759916,0.14284968684759916,0.5713987473903966,0.02856993736951983,0.04285490605427975,0.14284968684759916
59942,Vad,0.03168925964546402,0.03168925964546402,0.10563086548488008,0.10563086548488008,0.42252346193952034,0.021126173096976016,0.03168925964546402,0.10563086548488008
60026,Valea Ierii,0.014640625000000003,0.014640625000000003,0.048802083333333336,0.048802083333333336,0.19520833333333334,0.009760416666666667,0.014640625000000003,0.048802083333333336
60062,Viisoara,0.09363683662851197,0.09363683662851197,0.31212278876170657,0.31212278876170657,1.2484911550468263,0.06242455775234131,0.09363683662851197,0.31212278876170657
60099,Vultureni,0.021314968814968815,0.021314968814968815,0.07104989604989605,0.07104989604989605,0.2841995841995842,0.014209979209979209,0.021314968814968815,0.07104989604989605
60169,Negreni,0.037274143302180686,0.037274143302180686,0.12424714434060229,0.12424714434060229,0.49698857736240915,0.024849428868120457,0.037274143302180686,0.12424714434060229
60419,Municipiul Constanta,4.9477282157676346,4.9477282157676346,16.492427385892118,16.492427385892118,65.96970954356847,3.2984854771784233,4.9477282157676346,16.492427385892118
60455,Oras Eforie,0.17076683937823833,0.17076683937823833,0.5692227979274611,0.5692227979274611,2.2768911917098444,0.11384455958549221,0.17076683937823833,0.5692227979274611
60482,Municipiul Mangalia,0.6558540372670807,0.6558540372670807,2.1861801242236023,2.1861801242236023,8.74472049689441,0.4372360248447205,0.6558540372670807,2.1861801242236023
60507,Oras Navodari,0.6467373319544985,0.6467373319544985,2.155791106514995,2.155791106514995,8.62316442605998,0.43115822130299897,0.6467373319544985,2.155791106514995
60534,Oras Techirghiol,0.12514462809917357,0.12514462809917357,0.4171487603305785,0.4171487603305785,1.668595041322314,0.0834297520661157,0.12514462809917357,0.4171487603305785
60570,Agigea,0.12286377708978329,0.12286377708978329,0.40954592363261094,0.40954592363261094,1.6381836945304438,0.08190918472652219,0.12286377708978329,0.40954592363261094
60598,23-Aug,0.08896391752577319,0.08896391752577319,0.2965463917525773,0.2965463917525773,1.1861855670103092,0.05930927835051546,0.08896391752577319,0.2965463917525773
60632,Limanu,0.10132337796086509,0.10132337796086509,0.33774459320288364,0.33774459320288364,1.3509783728115345,0.06754891864057673,0.10132337796086509,0.33774459320288364
60687,Oras Ovidiu,0.2410493827160494,0.2410493827160494,0.8034979423868313,0.8034979423868313,3.213991769547325,0.16069958847736626,0.2410493827160494,0.8034979423868313
60721,Tuzla,0.10968653648509763,0.10968653648509763,0.36562178828365877,0.36562178828365877,1.462487153134635,0.07312435765673175,0.10968653648509763,0.36562178828365877
60776,Oras Cernavoda,0.29878336755646817,0.29878336755646817,0.9959445585215606,0.9959445585215606,3.9837782340862424,0.1991889117043121,0.29878336755646817,0.9959445585215606
60801,Oras Harsova,0.1727846153846154,0.1727846153846154,0.5759487179487179,0.5759487179487179,2.3037948717948717,0.11518974358974357,0.1727846153846154,0.5759487179487179
60847,Municipiul Medgidia,0.7085963114754098,0.7085963114754098,2.361987704918033,2.361987704918033,9.447950819672132,0.4723975409836066,0.7085963114754098,2.361987704918033
60883,Adamclisi,0.036663254861821905,0.036663254861821905,0.12221084953940635,0.12221084953940635,0.4888433981576254,0.02444216990788127,0.036663254861821905,0.12221084953940635
60945,Albesti,0.05763803680981596,0.05763803680981596,0.19212678936605318,0.19212678936605318,0.7685071574642127,0.038425357873210636,0.05763803680981596,0.19212678936605318
61005,Aliman,0.04424923391215526,0.04424923391215526,0.14749744637385087,0.14749744637385087,0.5899897854954035,0.029499489274770172,0.04424923391215526,0.14749744637385087
61069,Oras Baneasa,0.0893265306122449,0.0893265306122449,0.29775510204081634,0.29775510204081634,1.1910204081632654,0.05955102040816326,0.0893265306122449,0.29775510204081634
61121,Castelu,0.08290519877675841,0.08290519877675841,0.2763506625891947,0.2763506625891947,1.1054026503567789,0.055270132517838945,0.08290519877675841,0.2763506625891947
61167,Cerchezu,0.021934826883910387,0.021934826883910387,0.07311608961303462,0.07311608961303462,0.2924643584521385,0.014623217922606924,0.021934826883910387,0.07311608961303462
61210,Chirnogeni,0.05192777212614445,0.05192777212614445,0.17309257375381484,0.17309257375381484,0.6923702950152594,0.03461851475076297,0.05192777212614445,0.17309257375381484
61256,Ciobanu,0.0538109756097561,0.0538109756097561,0.179369918699187,0.179369918699187,0.717479674796748,0.0358739837398374,0.0538109756097561,0.179369918699187
61283,Ciocarlia,0.047893401015228425,0.047893401015228425,0.1596446700507614,0.1596446700507614,0.6385786802030456,0.03192893401015228,0.047893401015228425,0.1596446700507614
61318,Cobadin,0.1445081135902637,0.1445081135902637,0.4816937119675456,0.4816937119675456,1.9267748478701825,0.09633874239350913,0.1445081135902637,0.4816937119675456
61372,Cogealac,0.08507598784194528,0.08507598784194528,0.2835866261398176,0.2835866261398176,1.1343465045592704,0.056717325227963515,0.08507598784194528,0.2835866261398176
61452,Comana,0.03065283400809717,0.03065283400809717,0.10217611336032388,0.10217611336032388,0.4087044534412955,0.020435222672064778,0.03065283400809717,0.10217611336032388
61513,Corbu,0.09542972699696663,0.09542972699696663,0.3180990899898888,0.3180990899898888,1.2723963599595551,0.06361981799797777,0.09542972699696663,0.3180990899898888
61559,Crucea,0.04931818181818182,0.04931818181818182,0.1643939393939394,0.1643939393939394,0.6575757575757576,0.032878787878787875,0.04931818181818182,0.1643939393939394
61620,Cumpana,0.21522199798183653,0.21522199798183653,0.7174066599394551,0.7174066599394551,2.8696266397578203,0.143481331987891,0.21522199798183653,0.7174066599394551
61675,Deleni,0.037651209677419355,0.037651209677419355,0.12550403225806453,0.12550403225806453,0.5020161290322581,0.025100806451612903,0.037651209677419355,0.12550403225806453
61737,Dobromir,0.05294561933534743,0.05294561933534743,0.17648539778449143,0.17648539778449143,0.7059415911379657,0.035297079556898286,0.05294561933534743,0.17648539778449143
61808,Garliciu,0.026257545271629778,0.026257545271629778,0.0875251509054326,0.0875251509054326,0.3501006036217304,0.01750503018108652,0.026257545271629778,0.0875251509054326
61826,Ghindaresti,0.041125628140703516,0.041125628140703516,0.1370854271356784,0.1370854271356784,0.5483417085427136,0.02741708542713568,0.041125628140703516,0.1370854271356784
61871,Independenta,0.04605421686746988,0.04605421686746988,0.1535140562248996,0.1535140562248996,0.6140562248995984,0.03070281124497992,0.04605421686746988,0.1535140562248996
61951,Ion Corvin,0.031474423269809426,0.031474423269809426,0.1049147442326981,0.1049147442326981,0.4196589769307924,0.020982948846539617,0.031474423269809426,0.1049147442326981
62020,Istria,0.038897795591182366,0.038897795591182366,0.12965931863727456,0.12965931863727456,0.5186372745490982,0.025931863727454908,0.038897795591182366,0.12965931863727456
62057,Lipnita,0.04857357357357357,0.04857357357357357,0.1619119119119119,0.1619119119119119,0.6476476476476476,0.032382382382382384,0.04857357357357357,0.1619119119119119
62137,Mereni,0.037065,0.037065,0.12355,0.12355,0.4942,0.02471,0.037065,0.12355
62191,Mihail Kogalniceanu,0.15437562437562438,0.15437562437562438,0.5145854145854146,0.5145854145854146,2.0583416583416585,0.10291708291708292,0.15437562437562438,0.5145854145854146
62253,Mihai Viteazu,0.05576347305389222,0.05576347305389222,0.18587824351297405,0.18587824351297405,0.7435129740518962,0.03717564870259481,0.05576347305389222,0.18587824351297405
62280,Mircea Voda,0.08033898305084745,0.08033898305084745,0.2677966101694915,0.2677966101694915,1.071186440677966,0.053559322033898314,0.08033898305084745,0.2677966101694915
62360,Oras Murfatlar,0.17403884462151395,0.17403884462151395,0.5801294820717131,0.5801294820717131,2.3205179282868524,0.11602589641434265,0.17403884462151395,0.5801294820717131
62397,Oras Negru Voda,0.08635820895522388,0.08635820895522388,0.2878606965174129,0.2878606965174129,1.1514427860696517,0.05757213930348259,0.08635820895522388,0.2878606965174129
62440,Nicolae Balcescu,0.08203777335984096,0.08203777335984096,0.2734592445328032,0.2734592445328032,1.0938369781312127,0.05469184890656064,0.08203777335984096,0.2734592445328032
62486,Oltina,0.040173783515392254,0.040173783515392254,0.13391261171797417,0.13391261171797417,0.5356504468718967,0.026782522343594836,0.040173783515392254,0.13391261171797417
62538,Ostrov,0.07492559523809524,0.07492559523809524,0.24975198412698413,0.24975198412698413,0.9990079365079365,0.04995039682539683,0.07492559523809524,0.24975198412698413
62609,Pantelimon,0.02736868186323092,0.02736868186323092,0.09122893954410308,0.09122893954410308,0.3649157581764123,0.018245787908820615,0.02736868186323092,0.09122893954410308
62672,Pecineaga,0.05076237623762377,0.05076237623762377,0.16920792079207922,0.16920792079207922,0.6768316831683169,0.033841584158415844,0.05076237623762377,0.16920792079207922
62707,Pestera,0.05287833827893175,0.05287833827893175,0.17626112759643917,0.17626112759643917,0.7050445103857567,0.03525222551928783,0.05287833827893175,0.17626112759643917
62761,Poarta Alba,0.08340415019762845,0.08340415019762845,0.27801383399209484,0.27801383399209484,1.1120553359683794,0.05560276679841898,0.08340415019762845,0.27801383399209484
62798,Rasova,0.05777887462981243,0.05777887462981243,0.19259624876604145,0.19259624876604145,0.7703849950641658,0.03851924975320829,0.05777887462981243,0.19259624876604145
62823,Saraiu,0.019748520710059173,0.019748520710059173,0.06582840236686391,0.06582840236686391,0.26331360946745563,0.013165680473372781,0.019748520710059173,0.06582840236686391
62878,Sacele,0.035556650246305416,0.035556650246305416,0.11852216748768472,0.11852216748768472,0.4740886699507389,0.023704433497536946,0.035556650246305416,0.11852216748768472
62903,Seimeni,0.03293799212598425,0.03293799212598425,0.10979330708661417,0.10979330708661417,0.43917322834645667,0.021958661417322833,0.03293799212598425,0.10979330708661417
62949,Silistea,0.022404129793510325,0.022404129793510325,0.07468043264503442,0.07468043264503442,0.2987217305801377,0.014936086529006883,0.022404129793510325,0.07468043264503442
62985,Targusor,0.02475442043222004,0.02475442043222004,0.0825147347740668,0.0825147347740668,0.3300589390962672,0.016502946954813358,0.02475442043222004,0.0825147347740668
63045,Topalu,0.026732090284592735,0.026732090284592735,0.08910696761530913,0.08910696761530913,0.35642787046123653,0.017821393523061824,0.026732090284592735,0.08910696761530913
63072,Topraisar,0.09091176470588236,0.09091176470588236,0.3030392156862745,0.3030392156862745,1.212156862745098,0.06060784313725491,0.09091176470588236,0.3030392156862745
63125,Valu Lui Traian,0.2162879529872674,0.2162879529872674,0.7209598432908912,0.7209598432908912,2.883839373163565,0.14419196865817827,0.2162879529872674,0.7209598432908912
63152,Lumina,0.15573874755381606,0.15573874755381606,0.5191291585127201,0.5191291585127201,2.0765166340508805,0.10382583170254402,0.15573874755381606,0.5191291585127201
63161,Dumbraveni,0.008240469208211143,0.008240469208211143,0.027468230694037147,0.027468230694037147,0.10987292277614859,0.0054936461388074296,0.008240469208211143,0.027468230694037147
63170,Vulturu,0.0109716796875,0.0109716796875,0.036572265625,0.036572265625,0.1462890625,0.007314453125000001,0.0109716796875,0.036572265625
63189,Tortoman,0.028170731707317074,0.028170731707317074,0.09390243902439024,0.09390243902439024,0.375609756097561,0.018780487804878048,0.028170731707317074,0.09390243902439024
63198,Amzacea,0.041710526315789476,0.041710526315789476,0.13903508771929823,0.13903508771929823,0.5561403508771929,0.027807017543859648,0.041710526315789476,0.13903508771929823
63278,Horia,0.01713242453748783,0.01713242453748783,0.057108081791626096,0.057108081791626096,0.22843232716650438,0.01142161635832522,0.01713242453748783,0.057108081791626096
63286,Costinesti,0.046269455252918285,0.046269455252918285,0.15423151750972763,0.15423151750972763,0.6169260700389105,0.03084630350194553,0.046269455252918285,0.15423151750972763
63294,Baraganu,0.03131195335276968,0.03131195335276968,0.1043731778425656,0.1043731778425656,0.4174927113702624,0.02087463556851312,0.03131195335276968,0.1043731778425656
63300,Cuza Voda,0.06353883495145632,0.06353883495145632,0.21179611650485436,0.21179611650485436,0.8471844660194174,0.042359223300970875,0.06353883495145632,0.21179611650485436
63318,Saligny,0.03321532492725509,0.03321532492725509,0.11071774975751697,0.11071774975751697,0.4428709990300679,0.022143549951503395,0.03321532492725509,0.11071774975751697
63326,Gradina,0.01680232558139535,0.01680232558139535,0.0560077519379845,0.0560077519379845,0.224031007751938,0.011201550387596898,0.01680232558139535,0.0560077519379845
63334,Fantanele,0.023697967086156825,0.023697967086156825,0.07899322362052275,0.07899322362052275,0.315972894482091,0.015798644724104548,0.023697967086156825,0.07899322362052275
63394,Municipiul Sfantu Gheorghe,0.944651837524178,0.944651837524178,3.1488394584139265,3.1488394584139265,12.595357833655706,0.6297678916827854,0.944651837524178,3.1488394584139265
63447,Oras Baraolt,0.1357391304347826,0.1357391304347826,0.452463768115942,0.452463768115942,1.809855072463768,0.0904927536231884,0.1357391304347826,0.452463768115942
63526,Oras Covasna,0.1642326254826255,0.1642326254826255,0.5474420849420849,0.5474420849420849,2.1897683397683396,0.10948841698841699,0.1642326254826255,0.5474420849420849
63553,Comandau,0.014623915139826422,0.014623915139826422,0.04874638379942141,0.04874638379942141,0.19498553519768563,0.009749276759884282,0.014623915139826422,0.04874638379942141
63580,Oras Intorsura Buzaului,0.1353757225433526,0.1353757225433526,0.451252408477842,0.451252408477842,1.805009633911368,0.0902504816955684,0.1353757225433526,0.451252408477842
63633,Barcani,0.058079884504331096,0.058079884504331096,0.19359961501443695,0.19359961501443695,0.7743984600577478,0.038719923002887395,0.058079884504331096,0.19359961501443695
